StockID,ProductID,EmployeeID,OrderQty,StockedQty,ScrappedQty,ScrapReasonID,ModifiedDate
12036,210,254,6,6,0,,20-03-2012 00:00
12037,598,258,3,3,0,,20-03-2012 00:00
12038,349,254,6,6,0,,20-03-2012 00:00
12039,910,257,3,3,0,,20-03-2012 00:00
12040,230,261,3,3,0,,20-03-2012 00:00
12041,365,251,6,6,0,,20-03-2012 00:00
12042,264,253,3,3,0,,20-03-2012 00:00
12043,37,255,12,12,0,,20-03-2012 00:00
12044,548,256,3,3,0,,20-03-2012 00:00
12045,88,259,3,3,0,,20-03-2012 00:00
12046,817,250,3,3,0,,21-03-2012 00:00
12047,906,258,6,6,0,,20-03-2012 00:00
12048,185,254,6,6,0,,20-03-2012 00:00
12049,414,257,3,3,0,,20-03-2012 00:00
12050,239,261,3,3,0,,20-03-2012 00:00
12051,612,251,1,1,0,,04-04-2012 00:00
12052,102,253,1,1,0,,04-04-2012 00:00
12053,913,255,2,2,0,,04-04-2012 00:00
12054,293,256,1,1,0,,04-04-2012 00:00
12055,593,259,5,5,0,,04-04-2012 00:00
12056,219,260,1,1,0,,21-03-2012 00:00
12057,238,250,1,1,0,,21-03-2012 00:00
12058,244,254,2,2,0,,21-03-2012 00:00
12059,593,257,1,1,0,,21-03-2012 00:00
12060,225,261,5,5,0,,04-04-2012 00:00
12061,709,251,5,5,0,,04-04-2012 00:00
12062,795,253,5,5,0,,04-04-2012 00:00
12063,497,255,5,5,0,,04-04-2012 00:00
12064,917,256,5,5,0,,04-04-2012 00:00
12065,110,259,5,5,0,,04-04-2012 00:00
12066,436,260,5,5,0,,04-04-2012 00:00
12067,777,258,5,5,0,,04-04-2012 00:00
12068,393,254,50,50,0,,21-03-2012 00:00
12069,395,257,10,10,0,,21-03-2012 00:00
12070,590,261,5,5,0,,21-03-2012 00:00
12071,403,251,10,10,0,,21-03-2012 00:00
12072,298,253,5,5,0,,21-03-2012 00:00
12073,21,255,5,5,0,,21-03-2012 00:00
12074,949,256,10,10,0,,21-03-2012 00:00
12075,782,252,5,5,0,,21-03-2012 00:00
12076,989,260,20,20,0,,21-03-2012 00:00
12077,422,258,5,5,0,,21-03-2012 00:00
12078,715,254,5,5,0,,21-03-2012 00:00
12079,420,257,5,5,0,,04-04-2012 00:00
12080,169,261,10,10,0,,21-03-2012 00:00
12081,558,250,10,10,0,,21-03-2012 00:00
12082,452,253,5,5,0,,21-03-2012 00:00
12083,471,255,5,5,0,,21-03-2012 00:00
12084,110,256,2,2,0,,23-03-2012 00:00
12085,279,259,1,1,0,,23-03-2012 00:00
12086,655,260,1,1,0,,23-03-2012 00:00
12087,69,258,1,1,0,,23-03-2012 00:00
12088,643,254,1,1,0,,23-03-2012 00:00
12089,848,252,1,1,0,,23-03-2012 00:00
12090,883,261,3,3,0,,23-03-2012 00:00
12091,825,251,2,2,0,,22-03-2012 00:00
12092,936,253,1,1,0,,22-03-2012 00:00
12093,20,255,1,1,0,,22-03-2012 00:00
12094,654,256,1,1,0,,22-03-2012 00:00
12095,986,259,1,1,0,,23-03-2012 00:00
12096,214,260,4,4,0,,23-03-2012 00:00
12097,65,258,1,1,0,,23-03-2012 00:00
12098,110,254,1,1,0,,23-03-2012 00:00
12099,226,257,3,3,0,,23-03-2012 00:00
12100,478,261,1,1,0,,23-03-2012 00:00
12101,832,251,1,1,0,,23-03-2012 00:00
12102,920,253,3,3,0,,23-03-2012 00:00
12103,922,255,1,1,0,,23-03-2012 00:00
12104,87,256,1,1,0,,23-03-2012 00:00
12105,292,259,3,3,0,,23-03-2012 00:00
12106,431,260,5,5,0,,23-03-2012 00:00
12107,676,258,5,5,0,,23-03-2012 00:00
12108,856,254,1,1,0,,23-03-2012 00:00
12109,850,257,4,4,0,,23-03-2012 00:00
12110,977,261,1,1,0,,23-03-2012 00:00
12111,539,251,4,4,0,,23-03-2012 00:00
12112,691,253,50,50,0,,22-03-2012 00:00
12113,253,252,10,10,0,,22-03-2012 00:00
12114,34,256,5,5,0,,22-03-2012 00:00
12115,301,259,2,2,0,,22-03-2012 00:00
12116,229,260,8,8,0,,22-03-2012 00:00
12117,49,258,5,5,0,,22-03-2012 00:00
12118,830,254,5,5,0,,22-03-2012 00:00
12119,279,257,2,2,0,,22-03-2012 00:00
12120,816,261,8,8,0,,22-03-2012 00:00
12121,298,251,5,5,0,,22-03-2012 00:00
12122,617,253,20,20,0,,22-03-2012 00:00
12123,138,255,5,5,0,,22-03-2012 00:00
12124,242,252,5,5,0,,22-03-2012 00:00
12125,898,259,1,1,0,,23-03-2012 00:00
12126,774,260,4,4,0,,23-03-2012 00:00
12127,855,258,10,10,0,,22-03-2012 00:00
12128,791,250,10,10,0,,22-03-2012 00:00
12129,14,257,5,5,0,,22-03-2012 00:00
12130,434,261,5,5,0,,22-03-2012 00:00
12131,937,251,1,1,0,,08-04-2012 00:00
12132,753,253,2,2,0,,08-04-2012 00:00
12133,332,255,1,1,0,,08-04-2012 00:00
12134,104,256,2,2,0,,08-04-2012 00:00
12135,889,259,3,3,0,,08-04-2012 00:00
12136,86,260,3,3,0,,08-04-2012 00:00
12137,593,258,1,1,0,,23-03-2012 00:00
12138,72,254,2,2,0,,23-03-2012 00:00
12139,529,257,1,1,0,,23-03-2012 00:00
12140,766,261,2,2,0,,23-03-2012 00:00
12141,859,251,6,6,0,,08-04-2012 00:00
12142,91,253,3,3,0,,08-04-2012 00:00
12143,562,255,3,3,0,,08-04-2012 00:00
12144,652,256,3,3,0,,08-04-2012 00:00
12145,463,259,3,3,0,,08-04-2012 00:00
12146,853,250,3,3,0,,08-04-2012 00:00
12147,985,258,3,3,0,,08-04-2012 00:00
12148,90,254,6,6,0,,08-04-2012 00:00
12149,936,257,6,6,0,,08-04-2012 00:00
12150,940,261,6,6,0,,08-04-2012 00:00
12151,848,251,6,6,0,,08-04-2012 00:00
12152,49,253,60,60,0,,23-03-2012 00:00
12153,466,255,12,12,0,,23-03-2012 00:00
12154,778,256,6,6,0,,23-03-2012 00:00
12155,512,259,6,6,0,,23-03-2012 00:00
12156,684,260,6,6,0,,23-03-2012 00:00
12157,255,250,6,6,0,,23-03-2012 00:00
12158,477,254,6,6,0,,23-03-2012 00:00
12159,666,257,12,12,0,,23-03-2012 00:00
12160,441,261,6,6,0,,23-03-2012 00:00
12161,55,251,24,24,0,,23-03-2012 00:00
12162,804,253,6,6,0,,23-03-2012 00:00
12163,125,255,6,6,0,,23-03-2012 00:00
12164,57,256,6,6,0,,08-04-2012 00:00
12165,679,259,12,12,0,,23-03-2012 00:00
12166,333,260,12,12,0,,23-03-2012 00:00
12167,243,258,6,6,0,,23-03-2012 00:00
12168,86,254,6,6,0,,23-03-2012 00:00
12169,173,257,3,3,0,,25-03-2012 00:00
12170,753,261,1,1,0,,25-03-2012 00:00
12171,40,251,4,4,0,,25-03-2012 00:00
12172,10,253,1,1,0,,25-03-2012 00:00
12173,627,255,1,1,0,,25-03-2012 00:00
12174,236,256,1,1,0,,25-03-2012 00:00
12175,11,252,1,1,0,,25-03-2012 00:00
12176,191,260,2,2,0,,25-03-2012 00:00
12177,509,258,2,2,0,,25-03-2012 00:00
12178,102,254,8,8,0,,25-03-2012 00:00
12179,741,257,3,3,0,,24-03-2012 00:00
12180,801,261,1,1,0,,24-03-2012 00:00
12181,976,250,4,4,0,,24-03-2012 00:00
12182,168,253,1,1,0,,24-03-2012 00:00
12183,913,255,1,1,0,,24-03-2012 00:00
12184,280,256,1,1,0,,24-03-2012 00:00
12185,618,259,1,1,0,,25-03-2012 00:00
12186,402,260,2,2,0,,25-03-2012 00:00
12187,932,258,10,10,0,,25-03-2012 00:00
12188,893,254,2,2,0,,25-03-2012 00:00
12189,447,252,2,2,0,,25-03-2012 00:00
12190,321,261,8,8,0,,25-03-2012 00:00
12191,934,251,2,2,0,,25-03-2012 00:00
12192,883,253,2,2,0,,25-03-2012 00:00
12193,443,255,8,8,0,,25-03-2012 00:00
12194,885,256,2,2,0,,25-03-2012 00:00
12195,854,259,2,2,0,,25-03-2012 00:00
12196,852,260,8,8,0,,25-03-2012 00:00
12197,912,258,12,12,0,,25-03-2012 00:00
12198,742,254,12,12,0,,25-03-2012 00:00
12199,660,257,2,2,0,,25-03-2012 00:00
12200,632,261,10,10,0,,25-03-2012 00:00
12201,881,251,2,2,0,,25-03-2012 00:00
12202,636,253,10,10,0,,25-03-2012 00:00
12203,214,255,120,120,0,,24-03-2012 00:00
12204,728,256,24,24,0,,24-03-2012 00:00
12205,564,259,12,12,0,,24-03-2012 00:00
12206,23,260,4,4,0,,24-03-2012 00:00
12207,197,258,20,20,0,,24-03-2012 00:00
12208,472,254,12,12,0,,24-03-2012 00:00
12209,955,257,12,12,0,,24-03-2012 00:00
12210,983,261,4,4,0,,24-03-2012 00:00
12211,732,251,20,20,0,,24-03-2012 00:00
12212,984,253,12,12,0,,24-03-2012 00:00
12213,375,252,48,48,0,,24-03-2012 00:00
12214,451,256,12,12,0,,24-03-2012 00:00
12215,255,259,12,12,0,,24-03-2012 00:00
12216,141,260,2,2,0,,25-03-2012 00:00
12217,918,258,10,10,0,,25-03-2012 00:00
12218,431,254,24,24,0,,24-03-2012 00:00
12219,753,257,24,24,0,,24-03-2012 00:00
12220,340,261,12,12,0,,24-03-2012 00:00
12221,230,251,12,12,0,,24-03-2012 00:00
12222,760,253,1,1,0,,12-04-2012 00:00
12223,185,255,1,1,0,,12-04-2012 00:00
12224,50,252,1,1,0,,12-04-2012 00:00
12225,390,259,1,1,0,,12-04-2012 00:00
12226,468,260,2,2,0,,12-04-2012 00:00
12227,182,258,2,2,0,,12-04-2012 00:00
12228,731,250,1,1,0,,25-03-2012 00:00
12229,385,257,1,1,0,,25-03-2012 00:00
12230,412,261,1,1,0,,25-03-2012 00:00
12231,937,251,1,1,0,,25-03-2012 00:00
12232,852,253,4,4,0,,12-04-2012 00:00
12233,144,255,2,2,0,,12-04-2012 00:00
12234,921,256,2,2,0,,12-04-2012 00:00
12235,456,259,2,2,0,,12-04-2012 00:00
12236,501,260,2,2,0,,12-04-2012 00:00
12237,991,258,2,2,0,,12-04-2012 00:00
12238,497,254,2,2,0,,12-04-2012 00:00
12239,294,257,4,4,0,,12-04-2012 00:00
12240,768,261,4,4,0,,12-04-2012 00:00
12241,648,251,4,4,0,,12-04-2012 00:00
12242,686,253,4,4,0,,12-04-2012 00:00
12243,179,255,40,40,0,,25-03-2012 00:00
12244,709,256,8,8,0,,25-03-2012 00:00
12245,510,259,4,4,0,,25-03-2012 00:00
12246,181,250,4,4,0,,25-03-2012 00:00
12247,834,258,4,4,0,,25-03-2012 00:00
12248,549,254,4,4,0,,25-03-2012 00:00
12249,279,257,4,4,0,,25-03-2012 00:00
12250,101,261,8,8,0,,25-03-2012 00:00
12251,608,251,4,4,0,,25-03-2012 00:00
12252,282,253,16,16,0,,25-03-2012 00:00
12253,327,255,4,4,0,,25-03-2012 00:00
12254,441,256,4,4,0,,25-03-2012 00:00
12255,976,259,4,4,0,,12-04-2012 00:00
12256,649,260,8,8,0,,25-03-2012 00:00
12257,884,250,8,8,0,,25-03-2012 00:00
12258,962,254,4,4,0,,25-03-2012 00:00
12259,540,257,4,4,0,,25-03-2012 00:00
12260,569,261,2,2,0,,27-03-2012 00:00
12261,87,251,1,1,0,,27-03-2012 00:00
12262,405,253,1,1,0,,27-03-2012 00:00
12263,224,255,2,2,0,,27-03-2012 00:00
12264,879,256,2,2,0,,26-03-2012 00:00
12265,681,259,1,1,0,,26-03-2012 00:00
12266,232,260,1,1,0,,27-03-2012 00:00
12267,395,258,2,2,0,,27-03-2012 00:00
12268,170,254,1,1,0,,27-03-2012 00:00
12269,236,257,2,2,0,,27-03-2012 00:00
12270,81,261,1,1,0,,27-03-2012 00:00
12271,569,251,2,2,0,,27-03-2012 00:00
12272,188,253,1,1,0,,27-03-2012 00:00
12273,320,255,2,2,0,,27-03-2012 00:00
12274,739,256,3,3,0,,27-03-2012 00:00
12275,38,252,3,3,0,,27-03-2012 00:00
12276,427,260,1,1,0,,27-03-2012 00:00
12277,668,258,2,2,0,,27-03-2012 00:00
12278,530,254,1,1,0,,27-03-2012 00:00
12279,509,257,2,2,0,,27-03-2012 00:00
12280,813,261,30,30,0,,26-03-2012 00:00
12281,99,250,6,6,0,,26-03-2012 00:00
12282,54,253,3,3,0,,26-03-2012 00:00
12283,236,255,6,6,0,,26-03-2012 00:00
12284,507,256,3,3,0,,26-03-2012 00:00
12285,646,259,3,3,0,,26-03-2012 00:00
12286,962,260,2,2,0,,26-03-2012 00:00
12287,244,258,4,4,0,,26-03-2012 00:00
12288,524,254,3,3,0,,26-03-2012 00:00
12289,30,252,12,12,0,,26-03-2012 00:00
12290,362,261,3,3,0,,26-03-2012 00:00
12291,168,251,3,3,0,,26-03-2012 00:00
12292,146,253,1,1,0,,27-03-2012 00:00
12293,349,255,2,2,0,,27-03-2012 00:00
12294,478,256,6,6,0,,26-03-2012 00:00
12295,332,259,6,6,0,,26-03-2012 00:00
12296,357,260,3,3,0,,26-03-2012 00:00
12297,67,258,3,3,0,,26-03-2012 00:00
12298,612,254,4,4,0,,16-04-2012 00:00
12299,192,257,2,2,0,,16-04-2012 00:00
12300,213,261,3,3,0,,16-04-2012 00:00
12301,448,251,1,1,0,,16-04-2012 00:00
12302,252,253,1,1,0,,16-04-2012 00:00
12303,643,255,1,1,0,,16-04-2012 00:00
12304,295,256,1,1,0,,16-04-2012 00:00
12305,41,259,2,2,0,,16-04-2012 00:00
12306,149,260,11,11,0,,16-04-2012 00:00
12307,995,258,4,4,0,,27-03-2012 00:00
12308,153,254,2,2,0,,27-03-2012 00:00
12309,343,257,3,3,0,,27-03-2012 00:00
12310,793,261,1,1,0,,27-03-2012 00:00
12311,496,251,1,1,0,,27-03-2012 00:00
12312,648,253,1,1,0,,27-03-2012 00:00
12313,720,252,1,1,0,,27-03-2012 00:00
12314,403,256,13,13,0,,16-04-2012 00:00
12315,568,259,2,2,0,,16-04-2012 00:00
12316,217,260,11,11,0,,16-04-2012 00:00
12317,491,258,2,2,0,,16-04-2012 00:00
12318,34,254,11,11,0,,16-04-2012 00:00
12319,318,257,2,2,0,,16-04-2012 00:00
12320,385,261,11,11,0,,16-04-2012 00:00
12321,310,251,13,13,0,,16-04-2012 00:00
12322,779,253,13,13,0,,16-04-2012 00:00
12323,76,255,13,13,0,,16-04-2012 00:00
12324,769,252,13,13,0,,16-04-2012 00:00
12325,292,259,130,130,0,,27-03-2012 00:00
12326,219,260,26,26,0,,27-03-2012 00:00
12327,462,258,13,13,0,,27-03-2012 00:00
12328,168,250,4,4,0,,27-03-2012 00:00
12329,933,257,22,22,0,,27-03-2012 00:00
12330,251,261,13,13,0,,27-03-2012 00:00
12331,500,251,13,13,0,,27-03-2012 00:00
12332,651,253,26,26,0,,27-03-2012 00:00
12333,321,255,13,13,0,,27-03-2012 00:00
12334,46,256,52,52,0,,27-03-2012 00:00
12335,191,259,13,13,0,,27-03-2012 00:00
12336,220,260,13,13,0,,27-03-2012 00:00
12337,881,258,13,13,0,,16-04-2012 00:00
12338,201,254,26,26,0,,27-03-2012 00:00
12339,917,257,26,26,0,,27-03-2012 00:00
12340,559,261,13,13,0,,27-03-2012 00:00
12341,819,251,13,13,0,,27-03-2012 00:00
12342,106,253,1,1,0,,29-03-2012 00:00
12343,805,255,1,1,0,,29-03-2012 00:00
12344,918,256,1,1,0,,29-03-2012 00:00
12345,719,259,1,1,0,,29-03-2012 00:00
12346,152,250,1,1,0,,29-03-2012 00:00
12347,307,258,1,1,0,,29-03-2012 00:00
12348,305,254,1,1,0,,29-03-2012 00:00
12349,440,257,4,4,0,,29-03-2012 00:00
12350,287,261,3,3,0,,29-03-2012 00:00
12351,126,251,1,1,0,,28-03-2012 00:00
12352,388,253,1,1,0,,28-03-2012 00:00
12353,260,255,1,1,0,,28-03-2012 00:00
12354,562,256,1,1,0,,28-03-2012 00:00
12355,765,259,1,1,0,,28-03-2012 00:00
12356,106,260,1,1,0,,28-03-2012 00:00
12357,652,250,1,1,0,,29-03-2012 00:00
12358,152,254,7,7,0,,29-03-2012 00:00
12359,633,257,4,4,0,,29-03-2012 00:00
12360,917,261,3,3,0,,29-03-2012 00:00
12361,350,251,4,4,0,,29-03-2012 00:00
12362,461,253,3,3,0,,29-03-2012 00:00
12363,448,255,4,4,0,,29-03-2012 00:00
12364,449,256,3,3,0,,29-03-2012 00:00
12365,506,259,7,7,0,,29-03-2012 00:00
12366,39,260,7,7,0,,29-03-2012 00:00
12367,662,258,7,7,0,,29-03-2012 00:00
12368,523,254,7,7,0,,29-03-2012 00:00
12369,859,257,70,70,0,,28-03-2012 00:00
12370,768,261,14,14,0,,28-03-2012 00:00
12371,893,251,7,7,0,,28-03-2012 00:00
12372,7,253,8,8,0,,28-03-2012 00:00
12373,296,255,6,6,0,,28-03-2012 00:00
12374,825,256,7,7,0,,28-03-2012 00:00
12375,292,252,7,7,0,,28-03-2012 00:00
12376,928,260,14,14,0,,28-03-2012 00:00
12377,661,258,7,7,0,,28-03-2012 00:00
12378,992,254,28,28,0,,28-03-2012 00:00
12379,493,257,7,7,0,,28-03-2012 00:00
12380,255,261,7,7,0,,28-03-2012 00:00
12381,475,250,7,7,0,,29-03-2012 00:00
12382,548,253,14,14,0,,28-03-2012 00:00
12383,714,255,14,14,0,,28-03-2012 00:00
12384,613,256,7,7,0,,28-03-2012 00:00
12385,321,259,7,7,0,,28-03-2012 00:00
12386,382,260,1,1,0,,31-03-2012 00:00
12387,676,258,1,1,0,,31-03-2012 00:00
12388,572,254,2,2,0,,31-03-2012 00:00
12389,834,252,2,2,0,,31-03-2012 00:00
12390,885,261,1,1,0,,31-03-2012 00:00
12391,383,251,1,1,0,,31-03-2012 00:00
12392,165,253,1,1,0,,31-03-2012 00:00
12393,756,255,2,2,0,,31-03-2012 00:00
12394,103,256,7,7,0,,31-03-2012 00:00
12395,858,259,1,1,0,,29-03-2012 00:00
12396,996,260,1,1,0,,29-03-2012 00:00
12397,817,258,2,2,0,,29-03-2012 00:00
12398,998,254,2,2,0,,29-03-2012 00:00
12399,244,257,1,1,0,,29-03-2012 00:00
12400,685,261,1,1,0,,29-03-2012 00:00
12401,930,251,1,1,0,,29-03-2012 00:00
12402,909,253,9,9,0,,31-03-2012 00:00
12403,552,255,2,2,0,,31-03-2012 00:00
12404,840,256,7,7,0,,31-03-2012 00:00
12405,400,259,2,2,0,,31-03-2012 00:00
12406,193,260,7,7,0,,31-03-2012 00:00
12407,883,258,2,2,0,,31-03-2012 00:00
12408,170,254,7,7,0,,31-03-2012 00:00
12409,760,257,9,9,0,,31-03-2012 00:00
12410,208,261,9,9,0,,31-03-2012 00:00
12411,615,251,9,9,0,,31-03-2012 00:00
12412,644,253,9,9,0,,31-03-2012 00:00
12413,665,252,90,90,0,,29-03-2012 00:00
12414,841,256,18,18,0,,29-03-2012 00:00
12415,433,259,9,9,0,,29-03-2012 00:00
12416,750,260,4,4,0,,29-03-2012 00:00
12417,638,258,14,14,0,,29-03-2012 00:00
12418,398,254,9,9,0,,29-03-2012 00:00
12419,97,257,9,9,0,,29-03-2012 00:00
12420,688,261,18,18,0,,29-03-2012 00:00
12421,964,251,9,9,0,,29-03-2012 00:00
12422,594,253,36,36,0,,29-03-2012 00:00
12423,887,255,9,9,0,,29-03-2012 00:00
12424,966,252,9,9,0,,29-03-2012 00:00
12425,864,259,9,9,0,,31-03-2012 00:00
12426,794,260,18,18,0,,29-03-2012 00:00
12427,872,258,18,18,0,,29-03-2012 00:00
12428,632,250,9,9,0,,29-03-2012 00:00
12429,862,257,9,9,0,,29-03-2012 00:00
12430,663,261,3,3,0,,31-03-2012 00:00
12431,410,251,1,1,0,,31-03-2012 00:00
12432,191,253,1,1,0,,31-03-2012 00:00
12433,861,255,1,1,0,,31-03-2012 00:00
12434,656,256,1,1,0,,31-03-2012 00:00
12435,484,259,1,1,0,,31-03-2012 00:00
12436,384,260,6,6,0,,31-03-2012 00:00
12437,834,258,3,3,0,,30-03-2012 00:00
12438,222,254,1,1,0,,30-03-2012 00:00
12439,443,257,1,1,0,,30-03-2012 00:00
12440,149,261,1,1,0,,30-03-2012 00:00
12441,27,251,1,1,0,,30-03-2012 00:00
12442,658,253,1,1,0,,31-03-2012 00:00
12443,819,255,6,6,0,,31-03-2012 00:00
12444,981,256,1,1,0,,31-03-2012 00:00
12445,140,259,6,6,0,,31-03-2012 00:00
12446,732,250,1,1,0,,31-03-2012 00:00
12447,243,258,6,6,0,,31-03-2012 00:00
12448,530,254,1,1,0,,31-03-2012 00:00
12449,958,257,6,6,0,,31-03-2012 00:00
12450,863,261,7,7,0,,31-03-2012 00:00
12451,889,251,7,7,0,,31-03-2012 00:00
12452,546,253,1,1,0,,31-03-2012 00:00
12453,672,259,6,6,0,,31-03-2012 00:00
12454,901,260,1,1,0,,31-03-2012 00:00
12455,588,258,6,6,0,,31-03-2012 00:00
12456,150,250,70,68,2,,30-03-2012 00:00
12457,654,257,14,14,0,,30-03-2012 00:00
12458,809,261,7,7,0,,30-03-2012 00:00
12459,930,251,14,14,0,,30-03-2012 00:00
12460,649,253,7,7,0,,30-03-2012 00:00
12461,548,255,7,7,0,,30-03-2012 00:00
12462,691,256,2,2,0,,30-03-2012 00:00
12463,224,259,12,12,0,,30-03-2012 00:00
12464,707,260,7,7,0,,30-03-2012 00:00
12465,620,258,28,28,0,,30-03-2012 00:00
12466,673,254,7,7,0,,30-03-2012 00:00
12467,678,257,7,7,0,,30-03-2012 00:00
12468,896,261,1,1,0,,31-03-2012 00:00
12469,435,251,6,6,0,,31-03-2012 00:00
12470,924,253,14,14,0,,30-03-2012 00:00
12471,754,255,14,14,0,,30-03-2012 00:00
12472,970,256,7,7,0,,30-03-2012 00:00
12473,225,259,7,7,0,,30-03-2012 00:00
12474,320,250,2,2,0,,04-04-2012 00:00
12475,304,258,1,1,0,,04-04-2012 00:00
12476,593,254,1,1,0,,04-04-2012 00:00
12477,714,257,1,1,0,,04-04-2012 00:00
12478,424,261,1,1,0,,04-04-2012 00:00
12479,59,251,2,2,0,,04-04-2012 00:00
12480,956,253,2,2,0,,31-03-2012 00:00
12481,719,255,1,1,0,,31-03-2012 00:00
12482,341,256,1,1,0,,31-03-2012 00:00
12483,194,259,1,1,0,,04-04-2012 00:00
12484,506,260,3,3,0,,04-04-2012 00:00
12485,58,250,1,1,0,,04-04-2012 00:00
12486,125,254,1,1,0,,04-04-2012 00:00
12487,815,257,2,2,0,,04-04-2012 00:00
12488,793,261,1,1,0,,04-04-2012 00:00
12489,735,251,1,1,0,,04-04-2012 00:00
12490,13,253,2,2,0,,04-04-2012 00:00
12491,742,255,1,1,0,,04-04-2012 00:00
12492,87,256,1,1,0,,04-04-2012 00:00
12493,674,259,2,2,0,,04-04-2012 00:00
12494,783,260,4,4,0,,04-04-2012 00:00
12495,788,258,4,4,0,,04-04-2012 00:00
12496,15,254,1,1,0,,04-04-2012 00:00
12497,719,257,3,3,0,,04-04-2012 00:00
12498,884,261,1,1,0,,04-04-2012 00:00
12499,357,251,3,3,0,,04-04-2012 00:00
12500,557,253,40,40,0,,31-03-2012 00:00
12501,249,255,8,8,0,,31-03-2012 00:00
12502,831,256,4,4,0,,31-03-2012 00:00
12503,322,252,2,2,0,,31-03-2012 00:00
12504,508,260,6,6,0,,31-03-2012 00:00
12505,387,258,4,4,0,,31-03-2012 00:00
12506,900,254,4,4,0,,31-03-2012 00:00
12507,951,257,2,2,0,,31-03-2012 00:00
12508,186,261,6,6,0,,31-03-2012 00:00
12509,436,250,4,4,0,,31-03-2012 00:00
12510,689,253,16,16,0,,31-03-2012 00:00
12511,380,255,4,4,0,,31-03-2012 00:00
12512,365,256,4,4,0,,31-03-2012 00:00
12513,355,259,1,1,0,,04-04-2012 00:00
12514,503,260,3,3,0,,04-04-2012 00:00
12515,750,258,8,8,0,,31-03-2012 00:00
12516,87,254,8,8,0,,31-03-2012 00:00
12517,87,252,4,4,0,,31-03-2012 00:00
12518,788,261,4,4,0,,31-03-2012 00:00
12519,983,251,2,2,0,,02-04-2012 00:00
12520,682,253,1,1,0,,02-04-2012 00:00
12521,627,255,3,3,0,,02-04-2012 00:00
12522,214,256,1,1,0,,02-04-2012 00:00
12523,123,259,1,1,0,,02-04-2012 00:00
12524,48,260,1,1,0,,02-04-2012 00:00
12525,473,258,1,1,0,,02-04-2012 00:00
12526,124,254,1,1,0,,02-04-2012 00:00
12527,446,257,2,2,0,,02-04-2012 00:00
12528,582,261,2,2,0,,02-04-2012 00:00
12529,364,251,7,7,0,,02-04-2012 00:00
12530,237,253,2,2,0,,01-04-2012 00:00
12531,789,255,1,1,0,,01-04-2012 00:00
12532,177,256,3,3,0,,01-04-2012 00:00
12533,396,259,1,1,0,,01-04-2012 00:00
12534,415,260,1,1,0,,01-04-2012 00:00
12535,592,258,1,1,0,,01-04-2012 00:00
12536,499,254,1,1,0,,01-04-2012 00:00
12537,261,257,1,1,0,,01-04-2012 00:00
12538,502,261,2,2,0,,02-04-2012 00:00
12539,636,251,9,9,0,,02-04-2012 00:00
12540,976,253,2,2,0,,02-04-2012 00:00
12541,912,252,2,2,0,,02-04-2012 00:00
12542,127,256,7,7,0,,02-04-2012 00:00
12543,57,259,2,2,0,,02-04-2012 00:00
12544,251,260,2,2,0,,02-04-2012 00:00
12545,24,258,7,7,0,,02-04-2012 00:00
12546,968,254,2,2,0,,02-04-2012 00:00
12547,600,257,2,2,0,,02-04-2012 00:00
12548,510,261,7,7,0,,02-04-2012 00:00
12549,48,251,11,11,0,,02-04-2012 00:00
12550,896,253,11,11,0,,02-04-2012 00:00
12551,981,255,2,2,0,,02-04-2012 00:00
12552,388,252,9,9,0,,02-04-2012 00:00
12553,607,259,2,2,0,,02-04-2012 00:00
12554,620,260,9,9,0,,02-04-2012 00:00
12555,40,258,110,110,0,,01-04-2012 00:00
12556,546,250,22,22,0,,01-04-2012 00:00
12557,679,257,11,11,0,,01-04-2012 00:00
12558,589,261,4,4,0,,01-04-2012 00:00
12559,849,251,18,18,0,,01-04-2012 00:00
12560,993,253,11,11,0,,01-04-2012 00:00
12561,609,255,11,11,0,,01-04-2012 00:00
12562,294,256,4,4,0,,01-04-2012 00:00
12563,828,259,18,18,0,,01-04-2012 00:00
12564,815,260,11,11,0,,01-04-2012 00:00
12565,354,258,44,44,0,,01-04-2012 00:00
12566,702,254,11,11,0,,01-04-2012 00:00
12567,935,257,11,11,0,,01-04-2012 00:00
12568,232,261,2,2,0,,02-04-2012 00:00
12569,19,251,9,9,0,,02-04-2012 00:00
12570,723,253,22,22,0,,01-04-2012 00:00
12571,161,255,22,22,0,,01-04-2012 00:00
12572,444,256,11,11,0,,01-04-2012 00:00
12573,516,255,11,11,0,,01-04-2012 00:00
12574,399,256,1,1,0,,08-04-2012 00:00
12575,231,259,1,1,0,,08-04-2012 00:00
12576,549,260,1,1,0,,08-04-2012 00:00
12577,447,259,1,1,0,,08-04-2012 00:00
12578,345,250,1,1,0,,08-04-2012 00:00
12579,985,258,2,2,0,,08-04-2012 00:00
12580,202,254,1,1,0,,08-04-2012 00:00
12581,157,257,2,2,0,,08-04-2012 00:00
12582,765,261,1,1,0,,02-04-2012 00:00
12583,883,251,1,1,0,,02-04-2012 00:00
12584,704,253,1,1,0,,02-04-2012 00:00
12585,380,255,1,1,0,,02-04-2012 00:00
12586,33,256,1,1,0,,08-04-2012 00:00
12587,452,259,1,1,0,,08-04-2012 00:00
12588,687,260,4,4,0,,08-04-2012 00:00
12589,222,250,2,2,0,,08-04-2012 00:00
12590,706,254,1,1,0,,08-04-2012 00:00
12591,348,257,2,2,0,,08-04-2012 00:00
12592,834,261,2,2,0,,08-04-2012 00:00
